#options: 1280x720 fps=24/1 timebase=1/24 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=18 lookahead_threads=5 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=8 b_pyramid=2 b_adapt=2 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=24 scenecut=40 intra_refresh=0 rc_lookahead=60 rc=abr mbtree=1 bitrate=1000 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:135 out:132 type:P dur:2 cpbdur:2 q:27.37 aq:20.59 tex:82084 mv:22817 misc:2619 imb:434 pmb:2281 smb:885 d:s ref:0 ;
in:133 out:133 type:B dur:2 cpbdur:2 q:27.44 aq:23.83 tex:8491 mv:9052 misc:2609 imb:30 pmb:815 smb:2755 d:s ref:0 ;
in:132 out:134 type:b dur:2 cpbdur:2 q:27.47 aq:25.98 tex:3533 mv:4185 misc:1786 imb:9 pmb:414 smb:3177 d:s ref:0 ;
in:134 out:135 type:b dur:2 cpbdur:2 q:27.40 aq:24.05 tex:803 mv:1304 misc:1725 imb:3 pmb:407 smb:3190 d:- ref:0 ;
in:140 out:136 type:P dur:2 cpbdur:2 q:27.41 aq:21.46 tex:72625 mv:21077 misc:2714 imb:405 pmb:2093 smb:1102 d:s ref:0 ;
in:137 out:137 type:B dur:2 cpbdur:2 q:27.38 aq:24.40 tex:10770 mv:10564 misc:2882 imb:31 pmb:1021 smb:2548 d:s ref:0 ;
in:136 out:138 type:b dur:2 cpbdur:2 q:27.38 aq:25.51 tex:3028 mv:4216 misc:1732 imb:16 pmb:388 smb:3196 d:s ref:0 ;
in:138 out:139 type:b dur:2 cpbdur:2 q:27.39 aq:25.94 tex:5729 mv:7285 misc:2418 imb:18 pmb:744 smb:2838 d:- ref:0 ;
in:139 out:140 type:b dur:2 cpbdur:2 q:27.40 aq:23.82 tex:950 mv:1571 misc:1951 imb:1 pmb:491 smb:3108 d:- ref:0 ;
in:144 out:141 type:P dur:2 cpbdur:2 q:27.38 aq:22.42 tex:70646 mv:21336 misc:2690 imb:471 pmb:1877 smb:1252 d:s ref:0 ;
in:142 out:142 type:B dur:2 cpbdur:2 q:27.40 aq:23.79 tex:13768 mv:13061 misc:3027 imb:38 pmb:1166 smb:2396 d:s ref:0 ;
in:141 out:143 type:b dur:2 cpbdur:2 q:27.40 aq:26.33 tex:5202 mv:7046 misc:2376 imb:15 pmb:677 smb:2908 d:s ref:0 ;
in:143 out:144 type:b dur:2 cpbdur:2 q:27.39 aq:25.66 tex:4545 mv:5094 misc:2177 imb:8 pmb:545 smb:3047 d:- ref:0 ;
in:147 out:145 type:P dur:2 cpbdur:2 q:27.56 aq:25.32 tex:27256 mv:15160 misc:2968 imb:311 pmb:1321 smb:1968 d:s ref:0 ;
in:145 out:146 type:B dur:2 cpbdur:2 q:27.44 aq:23.04 tex:1100 mv:2275 misc:2297 imb:6 pmb:594 smb:3000 d:s ref:0 ;
in:146 out:147 type:b dur:2 cpbdur:2 q:27.50 aq:26.12 tex:8295 mv:8960 misc:2641 imb:17 pmb:867 smb:2716 d:- ref:0 ;
in:148 out:148 type:I dur:2 cpbdur:2 q:24.95 aq:16.44 tex:290008 mv:63724 misc:196 imb:3600 pmb:0 smb:0 d:s ref:;
in:153 out:149 type:P dur:2 cpbdur:2 q:28.13 aq:18.96 tex:51465 mv:19338 misc:1541 imb:1458 pmb:1704 smb:438 d:s ref:0 ;
in:150 out:150 type:B dur:2 cpbdur:2 q:28.13 aq:19.67 tex:12230 mv:9750 misc:3172 imb:72 pmb:1363 smb:2165 d:s ref:0 ;
in:149 out:151 type:b dur:2 cpbdur:2 q:28.13 aq:19.41 tex:5737 mv:3327 misc:2136 imb:11 pmb:738 smb:2851 d:s ref:0 ;
in:151 out:152 type:b dur:2 cpbdur:2 q:28.13 aq:19.87 tex:4375 mv:4489 misc:2240 imb:14 pmb:657 smb:2929 d:- ref:0 ;
in:152 out:153 type:b dur:2 cpbdur:2 q:28.13 aq:18.54 tex:4589 mv:1609 misc:2210 imb:6 pmb:906 smb:2688 d:- ref:0 ;
in:157 out:154 type:P dur:2 cpbdur:2 q:27.90 aq:19.21 tex:57979 mv:18259 misc:2730 imb:1036 pmb:1349 smb:1215 d:s ref:0 ;
in:155 out:155 type:B dur:2 cpbdur:2 q:28.02 aq:21.46 tex:6711 mv:8947 misc:2886 imb:56 pmb:953 smb:2591 d:s ref:0 ;
in:154 out:156 type:b dur:2 cpbdur:2 q:28.08 aq:23.01 tex:3579 mv:7341 misc:2568 imb:27 pmb:748 smb:2825 d:s ref:0 ;
in:156 out:157 type:b dur:2 cpbdur:2 q:27.96 aq:21.34 tex:1561 mv:3244 misc:1835 imb:6 pmb:458 smb:3136 d:- ref:0 ;
in:162 out:158 type:P dur:2 cpbdur:2 q:27.52 aq:18.55 tex:49994 mv:16374 misc:2960 imb:623 pmb:1471 smb:1506 d:s ref:0 ;
in:159 out:159 type:B dur:2 cpbdur:2 q:27.75 aq:21.28 tex:6058 mv:8623 misc:2775 imb:39 pmb:890 smb:2671 d:s ref:0 ;
in:158 out:160 type:b dur:2 cpbdur:2 q:27.83 aq:22.86 tex:2084 mv:2991 misc:1549 imb:20 pmb:318 smb:3262 d:s ref:0 ;
in:160 out:161 type:b dur:2 cpbdur:2 q:27.68 aq:22.31 tex:1610 mv:2801 misc:1541 imb:16 pmb:329 smb:3255 d:- ref:0 ;
in:161 out:162 type:b dur:2 cpbdur:2 q:27.60 aq:24.61 tex:1769 mv:3087 misc:1552 imb:20 pmb:337 smb:3243 d:- ref:0 ;
in:168 out:163 type:P dur:2 cpbdur:2 q:27.23 aq:18.83 tex:32143 mv:12897 misc:3184 imb:397 pmb:1357 smb:1846 d:s ref:0 ;
in:165 out:164 type:B dur:2 cpbdur:2 q:27.38 aq:21.34 tex:5226 mv:6503 misc:2687 imb:49 pmb:700 smb:2851 d:s ref:0 ;
in:163 out:165 type:b dur:2 cpbdur:2 q:27.48 aq:22.57 tex:705 mv:2315 misc:1252 imb:6 pmb:249 smb:3345 d:s ref:0 ;
in:164 out:166 type:b dur:2 cpbdur:2 q:27.43 aq:16.25 tex:303 mv:1044 misc:1261 imb:3 pmb:257 smb:3340 d:s ref:0 ;
in:166 out:167 type:b dur:2 cpbdur:2 q:27.33 aq:21.04 tex:1021 mv:2430 misc:1509 imb:14 pmb:285 smb:3301 d:- ref:0 ;
in:167 out:168 type:b dur:2 cpbdur:2 q:27.28 aq:22.89 tex:886 mv:2058 misc:1064 imb:7 pmb:222 smb:3371 d:- ref:0 ;
in:173 out:169 type:P dur:2 cpbdur:2 q:27.15 aq:18.48 tex:43119 mv:14498 misc:2887 imb:403 pmb:1494 smb:1703 d:s ref:0 ;
in:170 out:170 type:B dur:2 cpbdur:2 q:27.20 aq:21.93 tex:5499 mv:6739 misc:2674 imb:20 pmb:752 smb:2828 d:s ref:0 ;
in:169 out:171 type:b dur:2 cpbdur:2 q:27.21 aq:21.58 tex:966 mv:1074 misc:824 imb:5 pmb:123 smb:3472 d:s ref:0 ;
in:171 out:172 type:b dur:2 cpbdur:2 q:27.18 aq:23.23 tex:999 mv:1914 misc:1359 imb:5 pmb:288 smb:3307 d:- ref:0 ;
in:172 out:173 type:b dur:2 cpbdur:2 q:27.17 aq:22.89 tex:1848 mv:3247 misc:1585 imb:10 pmb:367 smb:3223 d:- ref:0 ;
in:179 out:174 type:P dur:2 cpbdur:2 q:26.82 aq:18.55 tex:45712 mv:18440 misc:2792 imb:697 pmb:1465 smb:1438 d:s ref:0 ;
in:176 out:175 type:B dur:2 cpbdur:2 q:26.99 aq:21.10 tex:9708 mv:11290 misc:3138 imb:72 pmb:1138 smb:2390 d:s ref:0 ;
in:174 out:176 type:b dur:2 cpbdur:2 q:27.10 aq:21.81 tex:1623 mv:4836 misc:2093 imb:10 pmb:529 smb:3061 d:s ref:0 ;
in:175 out:177 type:b dur:2 cpbdur:2 q:27.04 aq:22.11 tex:1619 mv:4547 misc:2026 imb:11 pmb:530 smb:3059 d:s ref:0 ;
in:177 out:178 type:b dur:2 cpbdur:2 q:26.93 aq:17.58 tex:660 mv:1317 misc:1471 imb:8 pmb:303 smb:3289 d:- ref:0 ;
in:178 out:179 type:b dur:2 cpbdur:2 q:26.88 aq:20.72 tex:923 mv:3147 misc:1514 imb:11 pmb:329 smb:3260 d:- ref:0 ;
in:186 out:180 type:P dur:2 cpbdur:2 q:26.22 aq:19.14 tex:52916 mv:20226 misc:2682 imb:823 pmb:1502 smb:1275 d:s ref:0 ;
in:182 out:181 type:B dur:2 cpbdur:2 q:26.56 aq:20.97 tex:14073 mv:13951 misc:3016 imb:111 pmb:1188 smb:2301 d:s ref:0 ;
in:180 out:182 type:b dur:2 cpbdur:2 q:26.73 aq:23.49 tex:1574 mv:3728 misc:1738 imb:13 pmb:403 smb:3184 d:s ref:0 ;
in:181 out:183 type:b dur:2 cpbdur:2 q:26.65 aq:23.89 tex:1851 mv:3834 misc:1771 imb:11 pmb:402 smb:3187 d:s ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:26.48 aq:21.69 tex:3887 mv:6090 misc:2135 imb:45 pmb:625 smb:2930 d:- ref:0 ;
in:184 out:185 type:b dur:2 cpbdur:2 q:26.39 aq:22.45 tex:6348 mv:8758 misc:2534 imb:65 pmb:789 smb:2746 d:- ref:0 ;
in:185 out:186 type:b dur:2 cpbdur:2 q:26.31 aq:22.41 tex:4750 mv:7308 misc:2310 imb:53 pmb:704 smb:2843 d:- ref:0 ;
in:191 out:187 type:P dur:2 cpbdur:2 q:25.66 aq:19.45 tex:50643 mv:20119 misc:2534 imb:906 pmb:1441 smb:1253 d:s ref:0 ;
in:188 out:188 type:B dur:2 cpbdur:2 q:25.99 aq:20.83 tex:16059 mv:15339 misc:3018 imb:132 pmb:1297 smb:2171 d:s ref:0 ;
in:187 out:189 type:b dur:2 cpbdur:2 q:26.11 aq:20.79 tex:3310 mv:4317 misc:1917 imb:19 pmb:445 smb:3136 d:s ref:0 ;
in:189 out:190 type:b dur:2 cpbdur:2 q:25.88 aq:17.99 tex:1818 mv:2442 misc:1988 imb:16 pmb:496 smb:3088 d:- ref:0 ;
in:190 out:191 type:b dur:2 cpbdur:2 q:25.77 aq:21.18 tex:5569 mv:7706 misc:2365 imb:54 pmb:702 smb:2844 d:- ref:0 ;
in:195 out:192 type:P dur:2 cpbdur:2 q:25.41 aq:20.46 tex:35445 mv:15734 misc:2461 imb:790 pmb:993 smb:1817 d:s ref:0 ;
in:193 out:193 type:B dur:2 cpbdur:2 q:25.53 aq:20.73 tex:18531 mv:15897 misc:3124 imb:101 pmb:1449 smb:2050 d:s ref:0 ;
in:192 out:194 type:b dur:2 cpbdur:2 q:25.59 aq:22.32 tex:5656 mv:9016 misc:2648 imb:40 pmb:842 smb:2718 d:s ref:0 ;
in:194 out:195 type:b dur:2 cpbdur:2 q:25.47 aq:22.53 tex:6487 mv:8541 misc:2636 imb:41 pmb:846 smb:2713 d:- ref:0 ;
in:196 out:196 type:I dur:2 cpbdur:2 q:23.70 aq:17.40 tex:217502 mv:99361 misc:217 imb:3600 pmb:0 smb:0 d:s ref:;
in:200 out:197 type:P dur:2 cpbdur:2 q:25.74 aq:19.91 tex:110996 mv:31832 misc:524 imb:1005 pmb:2556 smb:39 d:s ref:0 ;
in:198 out:198 type:B dur:2 cpbdur:2 q:25.74 aq:20.37 tex:33996 mv:21208 misc:2860 imb:136 pmb:2591 smb:873 d:s ref:0 ;
in:197 out:199 type:b dur:2 cpbdur:2 q:25.74 aq:21.15 tex:17795 mv:12479 misc:3406 imb:53 pmb:1601 smb:1946 d:s ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:25.74 aq:21.51 tex:18609 mv:12482 misc:3381 imb:34 pmb:1408 smb:2158 d:- ref:0 ;
in:204 out:201 type:P dur:2 cpbdur:2 q:25.70 aq:19.83 tex:139040 mv:33046 misc:914 imb:1439 pmb:2050 smb:111 d:s ref:0 ;
in:202 out:202 type:B dur:2 cpbdur:2 q:25.72 aq:20.24 tex:72565 mv:26499 misc:3048 imb:355 pmb:2091 smb:1154 d:s ref:0 ;
in:201 out:203 type:b dur:2 cpbdur:2 q:25.73 aq:21.86 tex:40528 mv:20818 misc:3238 imb:162 pmb:1840 smb:1598 d:s ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:25.71 aq:20.05 tex:4274 mv:3353 misc:2845 imb:16 pmb:821 smb:2763 d:- ref:0 ;
in:208 out:205 type:P dur:2 cpbdur:2 q:25.76 aq:19.61 tex:130360 mv:31665 misc:1551 imb:1349 pmb:1936 smb:315 d:s ref:0 ;
in:206 out:206 type:B dur:2 cpbdur:2 q:25.73 aq:21.12 tex:45594 mv:22336 misc:3406 imb:231 pmb:1857 smb:1512 d:s ref:0 ;
in:205 out:207 type:b dur:2 cpbdur:2 q:25.72 aq:22.10 tex:37764 mv:20603 misc:3273 imb:183 pmb:1714 smb:1703 d:s ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:25.75 aq:20.40 tex:3423 mv:2883 misc:2662 imb:11 pmb:684 smb:2905 d:- ref:0 ;
in:213 out:209 type:P dur:2 cpbdur:2 q:25.67 aq:19.67 tex:136740 mv:31744 misc:1524 imb:1299 pmb:1955 smb:346 d:s ref:0 ;
in:210 out:210 type:B dur:2 cpbdur:2 q:25.73 aq:20.60 tex:57063 mv:27510 misc:3115 imb:276 pmb:2182 smb:1142 d:s ref:0 ;
in:209 out:211 type:b dur:2 cpbdur:2 q:25.75 aq:22.54 tex:37926 mv:19758 misc:3148 imb:227 pmb:1515 smb:1858 d:s ref:0 ;
in:211 out:212 type:b dur:2 cpbdur:2 q:25.71 aq:22.23 tex:25198 mv:15628 misc:3054 imb:93 pmb:1358 smb:2149 d:- ref:0 ;
in:212 out:213 type:b dur:2 cpbdur:2 q:25.69 aq:20.61 tex:3405 mv:2340 misc:2543 imb:10 pmb:647 smb:2943 d:- ref:0 ;
in:218 out:214 type:P dur:2 cpbdur:2 q:25.94 aq:19.46 tex:146072 mv:32432 misc:1336 imb:1470 pmb:1786 smb:344 d:s ref:0 ;
in:215 out:215 type:B dur:2 cpbdur:2 q:25.78 aq:20.63 tex:73868 mv:31887 misc:2821 imb:335 pmb:2306 smb:959 d:s ref:0 ;
in:214 out:216 type:b dur:2 cpbdur:2 q:25.73 aq:22.09 tex:34933 mv:20219 misc:3360 imb:142 pmb:1704 smb:1754 d:s ref:0 ;
in:216 out:217 type:b dur:2 cpbdur:2 q:25.84 aq:22.35 tex:34997 mv:19116 misc:3135 imb:134 pmb:1540 smb:1926 d:- ref:0 ;
in:217 out:218 type:b dur:2 cpbdur:2 q:25.89 aq:22.13 tex:24196 mv:17107 misc:3241 imb:94 pmb:1417 smb:2089 d:- ref:0 ;
in:223 out:219 type:P dur:2 cpbdur:2 q:26.48 aq:20.03 tex:141852 mv:31791 misc:1477 imb:1488 pmb:1764 smb:348 d:s ref:0 ;
in:220 out:220 type:B dur:2 cpbdur:2 q:26.16 aq:20.75 tex:49798 mv:25355 misc:3311 imb:215 pmb:1870 smb:1515 d:s ref:0 ;
in:219 out:221 type:b dur:2 cpbdur:2 q:26.05 aq:22.90 tex:18564 mv:13929 misc:3147 imb:54 pmb:1187 smb:2359 d:s ref:0 ;
in:221 out:222 type:b dur:2 cpbdur:2 q:26.26 aq:22.53 tex:20786 mv:13280 misc:3142 imb:103 pmb:1177 smb:2320 d:- ref:0 ;
in:222 out:223 type:b dur:2 cpbdur:2 q:26.37 aq:22.42 tex:20030 mv:13673 misc:3041 imb:70 pmb:1130 smb:2400 d:- ref:0 ;
in:229 out:224 type:P dur:2 cpbdur:2 q:26.95 aq:20.87 tex:100586 mv:27994 misc:2140 imb:1250 pmb:1719 smb:631 d:s ref:0 ;
in:226 out:225 type:B dur:2 cpbdur:2 q:26.71 aq:20.82 tex:56791 mv:20995 misc:3382 imb:210 pmb:1979 smb:1411 d:s ref:0 ;
in:224 out:226 type:b dur:2 cpbdur:2 q:26.56 aq:22.55 tex:18913 mv:13614 misc:3009 imb:89 pmb:1134 smb:2377 d:s ref:0 ;
in:225 out:227 type:b dur:2 cpbdur:2 q:26.63 aq:22.50 tex:24275 mv:15193 misc:2980 imb:121 pmb:1190 smb:2289 d:s ref:0 ;
in:227 out:228 type:b dur:2 cpbdur:2 q:26.79 aq:21.12 tex:1246 mv:1453 misc:1789 imb:1 pmb:406 smb:3193 d:- ref:0 ;
in:228 out:229 type:b dur:2 cpbdur:2 q:26.87 aq:24.87 tex:16196 mv:7764 misc:2192 imb:54 pmb:689 smb:2857 d:- ref:0 ;
in:233 out:230 type:P dur:2 cpbdur:2 q:27.18 aq:21.38 tex:56166 mv:24295 misc:2603 imb:754 pmb:1902 smb:944 d:s ref:0 ;
in:231 out:231 type:B dur:2 cpbdur:2 q:27.07 aq:21.58 tex:27599 mv:15954 misc:3527 imb:120 pmb:1673 smb:1807 d:s ref:0 ;
in:230 out:232 type:b dur:2 cpbdur:2 q:27.01 aq:23.65 tex:18067 mv:11469 misc:3144 imb:57 pmb:1120 smb:2423 d:s ref:0 ;
in:232 out:233 type:b dur:2 cpbdur:2 q:27.13 aq:21.21 tex:1077 mv:1767 misc:1788 imb:9 pmb:372 smb:3219 d:- ref:0 ;
in:237 out:234 type:P dur:2 cpbdur:2 q:27.53 aq:21.52 tex:64723 mv:25399 misc:2478 imb:1161 pmb:1627 smb:812 d:s ref:0 ;
in:235 out:235 type:B dur:2 cpbdur:2 q:27.36 aq:21.97 tex:25626 mv:15791 misc:3583 imb:217 pmb:1461 smb:1922 d:s ref:0 ;
in:234 out:236 type:b dur:2 cpbdur:2 q:27.27 aq:22.36 tex:17530 mv:13013 misc:3401 imb:137 pmb:1251 smb:2212 d:s ref:0 ;
in:236 out:237 type:b dur:2 cpbdur:2 q:27.44 aq:22.23 tex:3193 mv:3382 misc:2617 imb:37 pmb:659 smb:2904 d:- ref:0 ;
in:241 out:238 type:P dur:2 cpbdur:2 q:27.75 aq:21.88 tex:52850 mv:25846 misc:2456 imb:1170 pmb:1635 smb:795 d:s ref:0 ;
in:239 out:239 type:B dur:2 cpbdur:2 q:27.64 aq:22.02 tex:30579 mv:19213 misc:3456 imb:254 pmb:1753 smb:1593 d:s ref:0 ;
in:238 out:240 type:b dur:2 cpbdur:2 q:27.58 aq:23.00 tex:18601 mv:14001 misc:3350 imb:165 pmb:1259 smb:2176 d:s ref:0 ;
in:240 out:241 type:b dur:2 cpbdur:2 q:27.70 aq:22.71 tex:16551 mv:11214 misc:3131 imb:114 pmb:1020 smb:2466 d:- ref:0 ;
in:244 out:242 type:P dur:2 cpbdur:2 q:27.82 aq:22.64 tex:30031 mv:18044 misc:3221 imb:843 pmb:1165 smb:1592 d:s ref:0 ;
in:242 out:243 type:B dur:2 cpbdur:2 q:27.77 aq:23.51 tex:14471 mv:9657 misc:2920 imb:84 pmb:894 smb:2622 d:s ref:0 ;
in:243 out:244 type:b dur:2 cpbdur:2 q:27.80 aq:23.89 tex:12841 mv:9244 misc:3059 imb:87 pmb:910 smb:2603 d:- ref:0 ;
in:245 out:245 type:I dur:2 cpbdur:2 q:24.03 aq:18.54 tex:189909 mv:78773 misc:222 imb:3600 pmb:0 smb:0 d:s ref:;
in:246 out:246 type:P dur:2 cpbdur:2 q:28.27 aq:21.68 tex:20558 mv:10415 misc:3075 imb:393 pmb:1234 smb:1973 d:s ref:0 ;
in:249 out:247 type:P dur:2 cpbdur:2 q:28.27 aq:22.68 tex:42633 mv:19103 misc:2672 imb:1036 pmb:1467 smb:1097 d:s ref:0 ;
in:247 out:248 type:B dur:2 cpbdur:2 q:28.27 aq:23.09 tex:13982 mv:9675 misc:2271 imb:258 pmb:731 smb:2611 d:s ref:0 ;
in:248 out:249 type:b dur:2 cpbdur:2 q:28.27 aq:23.58 tex:12711 mv:9072 misc:2121 imb:236 pmb:691 smb:2673 d:- ref:0 ;
in:250 out:250 type:P dur:2 cpbdur:2 q:28.26 aq:22.06 tex:55628 mv:18571 misc:2857 imb:1064 pmb:1394 smb:1142 d:s ref:0 ;
in:255 out:251 type:P dur:2 cpbdur:2 q:28.25 aq:22.60 tex:64682 mv:22973 misc:2417 imb:1274 pmb:1347 smb:979 d:s ref:0 ;
in:252 out:252 type:B dur:2 cpbdur:2 q:28.26 aq:23.41 tex:31775 mv:15507 misc:2654 imb:456 pmb:1030 smb:2114 d:s ref:0 ;
in:251 out:253 type:b dur:2 cpbdur:2 q:28.26 aq:21.61 tex:940 mv:1258 misc:1418 imb:12 pmb:288 smb:3300 d:s ref:0 ;
in:253 out:254 type:b dur:2 cpbdur:2 q:28.25 aq:24.95 tex:30340 mv:13533 misc:2335 imb:409 pmb:758 smb:2433 d:- ref:0 ;
in:254 out:255 type:b dur:2 cpbdur:2 q:28.25 aq:25.34 tex:23038 mv:12430 misc:1988 imb:288 pmb:808 smb:2504 d:- ref:0 ;
in:257 out:256 type:P dur:2 cpbdur:2 q:28.25 aq:24.11 tex:39586 mv:15564 misc:2538 imb:762 pmb:924 smb:1914 d:s ref:0 ;
in:256 out:257 type:b dur:2 cpbdur:2 q:28.25 aq:23.15 tex:881 mv:1230 misc:1393 imb:5 pmb:288 smb:3307 d:s ref:0 ;
in:258 out:258 type:P dur:2 cpbdur:2 q:28.30 aq:23.07 tex:85470 mv:23645 misc:2133 imb:1167 pmb:1346 smb:1087 d:s ref:0 ;
in:262 out:259 type:P dur:2 cpbdur:2 q:28.36 aq:23.17 tex:67948 mv:24665 misc:2275 imb:1098 pmb:1597 smb:905 d:s ref:0 ;
in:260 out:260 type:B dur:2 cpbdur:2 q:28.33 aq:23.56 tex:40709 mv:18448 misc:2723 imb:244 pmb:1490 smb:1866 d:t ref:0 ;
in:259 out:261 type:b dur:2 cpbdur:2 q:28.31 aq:27.14 tex:13610 mv:10382 misc:2224 imb:102 pmb:866 smb:2632 d:s ref:0 ;
in:261 out:262 type:b dur:2 cpbdur:2 q:28.34 aq:22.25 tex:1174 mv:1346 misc:1760 imb:4 pmb:432 smb:3164 d:- ref:0 ;
in:266 out:263 type:P dur:2 cpbdur:2 q:28.42 aq:23.09 tex:86271 mv:24707 misc:2142 imb:1610 pmb:1126 smb:864 d:s ref:0 ;
in:264 out:264 type:B dur:2 cpbdur:2 q:28.39 aq:24.44 tex:35174 mv:20735 misc:2579 imb:276 pmb:1397 smb:1927 d:s ref:0 ;
in:263 out:265 type:b dur:2 cpbdur:2 q:28.37 aq:27.00 tex:15460 mv:12925 misc:2223 imb:116 pmb:934 smb:2550 d:s ref:0 ;
in:265 out:266 type:b dur:2 cpbdur:2 q:28.41 aq:26.23 tex:16388 mv:14046 misc:2454 imb:91 pmb:1072 smb:2437 d:- ref:0 ;
in:269 out:267 type:P dur:2 cpbdur:2 q:28.35 aq:23.29 tex:93181 mv:23171 misc:2248 imb:1302 pmb:1164 smb:1134 d:s ref:0 ;
in:267 out:268 type:B dur:2 cpbdur:2 q:28.40 aq:25.58 tex:28635 mv:17048 misc:2173 imb:280 pmb:1054 smb:2266 d:s ref:0 ;
in:268 out:269 type:b dur:2 cpbdur:2 q:28.38 aq:26.22 tex:26380 mv:17075 misc:2257 imb:296 pmb:1058 smb:2246 d:- ref:0 ;
in:273 out:270 type:P dur:2 cpbdur:2 q:28.48 aq:23.39 tex:70275 mv:21593 misc:2092 imb:1603 pmb:984 smb:1013 d:s ref:0 ;
in:271 out:271 type:B dur:2 cpbdur:2 q:28.42 aq:24.26 tex:46464 mv:22142 misc:2490 imb:472 pmb:1407 smb:1721 d:s ref:0 ;
in:270 out:272 type:b dur:2 cpbdur:2 q:28.38 aq:25.72 tex:19947 mv:13519 misc:2462 imb:147 pmb:1068 smb:2385 d:s ref:0 ;
in:272 out:273 type:b dur:2 cpbdur:2 q:28.45 aq:26.17 tex:23457 mv:16092 misc:2235 imb:323 pmb:1015 smb:2262 d:- ref:0 ;
in:277 out:274 type:P dur:2 cpbdur:2 q:28.45 aq:23.85 tex:66759 mv:20942 misc:2035 imb:1586 pmb:1004 smb:1010 d:s ref:0 ;
in:275 out:275 type:B dur:2 cpbdur:2 q:28.47 aq:23.19 tex:70132 mv:22012 misc:2512 imb:745 pmb:1213 smb:1642 d:s ref:0 ;
in:274 out:276 type:b dur:2 cpbdur:2 q:28.47 aq:22.58 tex:1640 mv:1225 misc:1519 imb:23 pmb:281 smb:3296 d:s ref:0 ;
in:276 out:277 type:b dur:2 cpbdur:2 q:28.46 aq:25.75 tex:13983 mv:10757 misc:2324 imb:134 pmb:909 smb:2557 d:- ref:0 ;
in:278 out:278 type:P dur:2 cpbdur:2 q:28.51 aq:23.61 tex:78174 mv:22232 misc:2002 imb:1557 pmb:980 smb:1063 d:s ref:0 ;
in:282 out:279 type:P dur:2 cpbdur:2 q:28.55 aq:24.77 tex:59357 mv:19891 misc:1904 imb:1603 pmb:793 smb:1204 d:s ref:0 ;
in:280 out:280 type:B dur:2 cpbdur:2 q:28.53 aq:23.71 tex:51376 mv:19666 misc:2774 imb:378 pmb:1489 smb:1733 d:s ref:0 ;
in:279 out:281 type:b dur:2 cpbdur:2 q:28.52 aq:23.38 tex:1290 mv:1203 misc:1467 imb:16 pmb:316 smb:3268 d:s ref:0 ;
in:281 out:282 type:b dur:2 cpbdur:2 q:28.54 aq:26.27 tex:27264 mv:14725 misc:2347 imb:333 pmb:924 smb:2343 d:- ref:0 ;
